ID,mag_name,completeness,contamination,assembly_type,link_to_assembly,GTDB_version,domain,phylum,class,order,family,genus,species,host_species,closest_placement_ani,size,GC,N50,contigs,number_genes,cazy_hits,pfam_hits,kegg_hits,number_unannotated_genes,percent_unannotated_genes,DM_batch,closest_placement_af,fastani_ani,MAG_url,AB_batch,taxonomy_level,DM_batch 2,sample_type,anno_url,gbk_url,kegg_url,dereplicated_old,annotated,dereplicated,coding_density,host_order,host_class,percent_unannotated_kegg
EHM083059,EHA05391_bin.16.fa,94.97,0.00,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Peptostreptococcales,f__Anaerovoracaceae,g__UBA1739,s__,Lasiorhinus latifrons,79.52,2221919,50.00%,23234,149,1682,31,1682,831,0,,DMB0178,0.19,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.16.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083059_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083059.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083059_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,50.6
EHM083060,EHA05391_bin.161.fa,97.75,1.48,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__,Lasiorhinus latifrons,0.00,2262626,50.00%,35676,107,1252,59,1252,579,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.161.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083060_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083060.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083060_kegg.tsv.gz,false,true,DMB0178,0.89,Diprotodontia,Mammalia,53.8
EHM083061,EHA05391_bin.162.fa,93.29,3.43,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__,s__,Lasiorhinus latifrons,0.00,1877542,41.00%,8212,310,1178,45,1178,522,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.162.fa.gz,ABB0615,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083061_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083061.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083061_kegg.tsv.gz,false,true,DMB0178,0.86,Diprotodontia,Mammalia,55.7
EHM083062,EHA05391_bin.163.fa,96.75,3.42,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__CAG-177,s__,Lasiorhinus latifrons,0.00,1881954,56.00%,43014,80,1686,85,1686,819,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.163.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083062_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083062.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083062_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,51.4
EHM083063,EHA05391_bin.164.fa,81.02,0.06,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__WCHB1-69,g__,s__,Lasiorhinus latifrons,0.00,1496706,58.00%,19584,144,1575,36,1575,732,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.164.fa.gz,ABB0615,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083063_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083063.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083063_kegg.tsv.gz,false,true,DMB0178,0.91,Diprotodontia,Mammalia,53.5
EHM083064,EHA05391_bin.165.fa,60.88,0.32,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Paludibacteraceae,g__RF16,s__,Lasiorhinus latifrons,76.57,1444752,57.00%,12439,213,1504,66,1504,666,0,,DMB0178,0.09,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.165.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083064_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083064.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083064_kegg.tsv.gz,false,true,DMB0178,0.93,Diprotodontia,Mammalia,55.7
EHM083065,EHA05391_bin.166.fa,81.78,1.64,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Limivicinus,s__,Lasiorhinus latifrons,0.00,1910575,51.00%,30171,110,1653,29,1653,876,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.166.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083065_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083065.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083065_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,47.0
EHM083066,EHA05391_bin.167.fa,98.41,0.13,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__CAG-272,g__Flemingibacterium,s__,Lasiorhinus latifrons,0.00,1981914,49.00%,68618,52,2292,124,2292,896,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.167.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083066_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083066.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083066_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,60.9
EHM083067,EHA05391_bin.168.fa,85.93,1.42,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Faecousia,s__,Lasiorhinus latifrons,81.30,1809190,45.00%,10416,249,1592,47,1592,821,0,,DMB0178,0.58,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.168.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083067_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083067.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083067_kegg.tsv.gz,false,true,DMB0178,0.91,Diprotodontia,Mammalia,48.4
EHM083068,EHA05391_bin.169.fa,82.42,0.58,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Paludibacteraceae,g__UBA4363,s__UBA4363 sp017937025,Lasiorhinus latifrons,97.04,1741523,49.00%,44473,63,1643,53,1643,754,0,,DMB0178,0.95,97.04,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.169.fa.gz,ABB0615,Species,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083068_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083068.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083068_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,54.1
EHM083069,EHA05391_bin.17.fa,93.10,3.67,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UBA1227,s__,Lasiorhinus latifrons,77.57,2680774,56.00%,6542,515,1560,24,1560,846,0,,DMB0178,0.16,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.17.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083069_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083069.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083069_kegg.tsv.gz,false,true,DMB0178,0.89,Diprotodontia,Mammalia,45.8
EHM083070,EHA05391_bin.170.fa,97.65,3.41,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__,Lasiorhinus latifrons,76.86,1619689,52.00%,8716,245,1333,67,1333,673,0,,DMB0178,0.09,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.170.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083070_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083070.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083070_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,49.5
EHM083071,EHA05391_bin.171.fa,93.48,0.38,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__TANB77,f__CAG-508,g__UMGS1933,s__,Lasiorhinus latifrons,81.98,1817037,49.00%,7519,313,989,19,989,413,0,,DMB0178,0.60,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.171.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083071_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083071.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083071_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,58.2
EHM083072,EHA05391_bin.172.fa,98.30,0.02,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__TANB77,f__CAG-508,g__CALXUC01,s__,Lasiorhinus latifrons,0.00,1623757,45.00%,212057,11,1109,22,1108,435,1,0.1,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.172.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083072_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083072.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083072_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,60.8
EHM083073,EHA05391_bin.173.fa,80.25,0.62,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__TANB77,f__,g__,s__,Lasiorhinus latifrons,0.00,1641451,46.00%,63052,36,1267,24,1267,627,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.173.fa.gz,ABB0615,Order,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083073_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083073.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083073_kegg.tsv.gz,false,true,DMB0178,0.95,Diprotodontia,Mammalia,50.5
EHM083074,EHA05391_bin.174.fa,91.69,4.61,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__CAG-272,g__UMGS1312,s__,Lasiorhinus latifrons,77.56,1046700,29.00%,4785,258,1630,82,1629,687,1,0.1,DMB0178,0.14,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.174.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083074_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083074.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083074_kegg.tsv.gz,false,true,DMB0178,0.88,Diprotodontia,Mammalia,57.9
EHM083075,EHA05391_bin.175.fa,78.68,2.78,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae_A,g__Sutterella,s__,Lasiorhinus latifrons,0.00,1325623,31.00%,4449,352,894,13,894,507,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.175.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083075_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083075.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083075_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,43.3
EHM083076,EHA05391_bin.176.fa,94.90,0.87,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__F23-B02,s__,Lasiorhinus latifrons,0.00,1230502,27.00%,17822,99,1627,31,1627,745,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.176.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083076_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083076.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083076_kegg.tsv.gz,false,true,DMB0178,0.85,Diprotodontia,Mammalia,54.2
EHM083077,EHA05391_bin.177.fa,94.51,4.53,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__F23-B02,s__,Lasiorhinus latifrons,79.02,1973557,48.00%,4690,493,1779,40,1778,809,1,0.1,DMB0178,0.39,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.177.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083077_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083077.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083077_kegg.tsv.gz,false,true,DMB0178,0.89,Diprotodontia,Mammalia,54.5
EHM083078,EHA05391_bin.178.fa,68.62,1.24,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota,c__Bacilli,o__RFN20,f__CAG-826,g__JAAYDH01,s__,Lasiorhinus latifrons,0.00,1182760,53.00%,3744,346,1189,38,1189,537,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.178.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083078_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083078.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083078_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,54.8
EHM083079,EHA05391_bin.179.fa,91.97,6.60,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Heteroscilispira,s__,Lasiorhinus latifrons,76.70,1807413,52.00%,7143,356,829,11,829,445,0,,DMB0178,0.07,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.179.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083079_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083079.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083079_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,46.3
EHM083080,EHA05391_bin.18.fa,83.08,8.69,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Paludibacteraceae,g__RGIG10190,s__,Lasiorhinus latifrons,78.50,1842113,50.00%,7191,335,1999,107,1999,862,0,,DMB0178,0.32,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.18.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083080_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083080.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083080_kegg.tsv.gz,false,true,DMB0178,0.91,Diprotodontia,Mammalia,56.9
EHM083081,EHA05391_bin.180.fa,97.81,1.59,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota,c__Bacilli,o__RF39,f__UBA660,g__CAG-1000,s__,Lasiorhinus latifrons,81.38,1314043,32.00%,97276,38,772,8,772,350,0,,DMB0178,0.70,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.180.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083081_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083081.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083081_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,54.7
EHM083082,EHA05391_bin.181.fa,65.38,0.82,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__TANB77,f__CAG-508,g__CAG-452,s__,Lasiorhinus latifrons,82.24,920572,53.00%,3818,262,1335,16,1334,521,1,0.1,DMB0178,0.63,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.181.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083082_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083082.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083082_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,61.0
EHM083083,EHA05391_bin.182.fa,81.78,1.09,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota,c__Bacilli,o__RF39,f__UBA660,g__UMGS1449,s__,Lasiorhinus latifrons,76.81,2567033,52.00%,37438,103,916,8,916,432,0,,DMB0178,0.25,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.182.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083083_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083083.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083083_kegg.tsv.gz,false,true,DMB0178,0.89,Diprotodontia,Mammalia,52.8
EHM083084,EHA05391_bin.183.fa,79.30,0.21,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__UBA1242,g__,s__,Lasiorhinus latifrons,0.00,750532,25.00%,16635,56,779,6,779,378,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.183.fa.gz,ABB0615,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083084_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083084.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083084_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,51.5
EHM083085,EHA05391_bin.184.fa,90.33,5.95,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__TANB77,f__CAG-508,g__UMGS1754,s__,Lasiorhinus latifrons,0.00,1151633,26.00%,30280,64,1418,35,1417,532,1,0.1,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.184.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083085_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083085.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083085_kegg.tsv.gz,false,true,DMB0178,0.87,Diprotodontia,Mammalia,62.5
EHM083086,EHA05391_bin.185.fa,94.70,0.00,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__TANB77,f__CAG-465,g__UMGS1649,s__,Lasiorhinus latifrons,78.14,915887,27.00%,49020,33,703,12,703,299,0,,DMB0178,0.35,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.185.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083086_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083086.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083086_kegg.tsv.gz,false,true,DMB0178,0.92,Diprotodontia,Mammalia,57.5
EHM083087,EHA05391_bin.186.fa,94.25,4.74,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Limivicinus,s__,Lasiorhinus latifrons,78.33,864936,29.00%,7843,142,1309,27,1309,643,0,,DMB0178,0.18,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.186.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083087_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083087.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083087_kegg.tsv.gz,false,true,DMB0178,0.89,Diprotodontia,Mammalia,50.9
EHM083088,EHA05391_bin.187.fa,96.27,3.32,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Vescimonas,s__,Lasiorhinus latifrons,0.00,1188489,31.00%,46763,35,1653,19,1652,830,1,0.1,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.187.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083088_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083088.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083088_kegg.tsv.gz,false,true,DMB0178,0.89,Diprotodontia,Mammalia,49.8
EHM083089,EHA05391_bin.188.fa,60.22,3.80,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Desulfobacterota,c__Desulfovibrionia,o__Desulfovibrionales,f__Desulfovibrionaceae,g__,s__,Lasiorhinus latifrons,0.00,723684,31.00%,9418,107,1437,29,1437,885,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.188.fa.gz,ABB0615,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083089_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083089.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083089_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,38.4
EHM083090,EHA05391_bin.189.fa,79.20,1.68,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__UBA738,s__,Lasiorhinus latifrons,0.00,1391316,54.00%,7891,231,1368,25,1368,680,0,,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.189.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083090_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083090.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083090_kegg.tsv.gz,false,true,DMB0178,0.89,Diprotodontia,Mammalia,50.3
EHM083091,EHA05391_bin.19.fa,76.30,0.01,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Myxococcota,c__Bradymonadia,o__UBA4248,f__UBA4248,g__UBA4248,s__,Lasiorhinus latifrons,0.00,1786620,54.00%,26321,111,2275,31,2273,740,2,0.1,DMB0178,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.19.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083091_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083091.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083091_kegg.tsv.gz,false,true,DMB0178,0.90,Diprotodontia,Mammalia,67.5
EHM083092,EHA05391_bin.190.fa,99.77,0.07,Coassembly,EHA05391,2.3.0,d__Bacteria,p__Bacillota,c__Bacilli,o__RF39,f__UBA660,g__RUG12783,s__,Lasiorhinus latifrons,78.27,1599181,50.00%,60945,36,1212,18,1212,523,0,,DMB0178,0.38,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0615/EHA05391_bin.190.fa.gz,ABB0615,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083092_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083092.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM083092_kegg.tsv.gz,false,true,DMB0178,0.89,Diprotodontia,Mammalia,56.8
