genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
EHA05415_bin.277.fa.gz,89.35758237177147,NA,NA,NA,NA,NA,1133_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.105.fa.gz,73.18414584481064,NA,NA,NA,NA,NA,1134_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.345.fa.gz,75.87381142406174,NA,NA,NA,NA,NA,1135_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.169.fa.gz,84.92793996704755,NA,NA,NA,NA,NA,1136_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.481.fa.gz,69.46185899939978,NA,NA,NA,NA,NA,1137_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.94.fa.gz,84.08977960621755,NA,NA,NA,NA,NA,1138_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.291.fa.gz,72.52745659063756,NA,NA,NA,NA,NA,1139_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.409.fa.gz,73.70598222949735,NA,NA,NA,NA,NA,1140_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.486.fa.gz,90.62226354318004,NA,NA,NA,NA,NA,1141_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.10.fa.gz,92.38699723316161,NA,NA,NA,NA,NA,1141_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.170.fa.gz,82.01984943344178,NA,NA,NA,NA,NA,1142_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.306.fa.gz,91.0631989868795,NA,NA,NA,NA,NA,1143_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.168.fa.gz,82.06129392855226,NA,NA,NA,NA,NA,1144_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.176.fa.gz,70.88690323266499,NA,NA,NA,NA,NA,1145_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.140.fa.gz,80.46909108018303,NA,NA,NA,NA,NA,1146_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.487.fa.gz,92.06556144056104,NA,NA,NA,NA,NA,1147_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.338.fa.gz,96.51684647000427,NA,NA,NA,NA,NA,1148_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.149.fa.gz,100.0379556998585,NA,NA,NA,NA,NA,1149_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.211.fa.gz,73.97282831400993,NA,NA,NA,NA,NA,1150_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.37.fa.gz,75.16279618372653,NA,NA,NA,NA,NA,1151_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.108.fa.gz,82.22174323028932,NA,NA,NA,NA,NA,1152_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.359.fa.gz,89.93477112600252,NA,NA,NA,NA,NA,1153_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.52.fa.gz,96.72990751634443,NA,NA,NA,NA,NA,1154_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.263.fa.gz,78.49437322893648,NA,NA,NA,NA,NA,1155_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.229.fa.gz,87.65048107065027,NA,NA,NA,NA,NA,1155_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.161.fa.gz,91.51595070023272,NA,NA,NA,NA,NA,1156_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.284.fa.gz,75.44955716841638,NA,NA,NA,NA,NA,1157_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.214.fa.gz,94.35292899600357,NA,NA,NA,NA,NA,1158_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.143.fa.gz,95.49882677335171,NA,NA,NA,NA,NA,1159_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.28.fa.gz,95.98038071349012,NA,NA,NA,NA,NA,1160_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.336.fa.gz,92.2872324654525,NA,NA,NA,NA,NA,1161_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.368.fa.gz,69.62847952289539,NA,NA,NA,NA,NA,1161_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.192.fa.gz,75.89793742783624,NA,NA,NA,NA,NA,1162_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.1.fa.gz,77.36294933072053,NA,NA,NA,NA,NA,1163_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.225.fa.gz,79.45087812884293,NA,NA,NA,NA,NA,1164_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.281.fa.gz,83.9083654132497,NA,NA,NA,NA,NA,1165_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.283.fa.gz,86.98304442919121,NA,NA,NA,NA,NA,1166_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.248.fa.gz,66.21389833363466,NA,NA,NA,NA,NA,1167_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.389.fa.gz,91.92779219724753,NA,NA,NA,NA,NA,1168_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.295.fa.gz,95.74629827407385,NA,NA,NA,NA,NA,1168_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.455.fa.gz,78.95146856103543,NA,NA,NA,NA,NA,1169_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.522.fa.gz,95.27940265509031,NA,NA,NA,NA,NA,1170_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.345.fa.gz,88.15924553203138,NA,NA,NA,NA,NA,1171_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.280.fa.gz,69.81850838354623,NA,NA,NA,NA,NA,1172_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.413.fa.gz,93.18147696661902,NA,NA,NA,NA,NA,1173_1,NA,NA,2,98.29,98.29,NA,NA
EHA05391_bin.569.fa.gz,89.49667022632435,NA,NA,NA,NA,NA,1174_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.71.fa.gz,85.02364260898081,NA,NA,NA,NA,NA,1175_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.512.fa.gz,95.50091604137717,NA,NA,NA,NA,NA,1176_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.439.fa.gz,40.18285145701872,NA,NA,NA,NA,NA,1177_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.169.fa.gz,80.4780800424128,NA,NA,NA,NA,NA,1178_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.439.fa.gz,71.62732510796714,NA,NA,NA,NA,NA,1179_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.446.fa.gz,74.54017010555526,NA,NA,NA,NA,NA,1180_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.97.fa.gz,67.66022440326121,NA,NA,NA,NA,NA,1181_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.237.fa.gz,92.5995958740653,NA,NA,NA,NA,NA,1182_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.26.fa.gz,57.67345926297414,NA,NA,NA,NA,NA,1183_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.272.fa.gz,53.241617064357406,NA,NA,NA,NA,NA,1184_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.124.fa.gz,97.92227245670084,NA,NA,NA,NA,NA,1185_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.400.fa.gz,86.00374474612933,NA,NA,NA,NA,NA,1186_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.162.fa.gz,77.20739273390977,NA,NA,NA,NA,NA,1187_1,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.264.fa.gz,75.91402354679965,NA,NA,NA,NA,NA,1187_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.18.fa.gz,86.92445798922691,NA,NA,NA,NA,NA,1187_3,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.11.fa.gz,97.87266033592672,NA,NA,NA,NA,NA,1188_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.304.fa.gz,55.990154972897464,NA,NA,NA,NA,NA,1189_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.10.fa.gz,87.04851945509569,NA,NA,NA,NA,NA,1190_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.129.fa.gz,72.76582280125581,NA,NA,NA,NA,NA,1191_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.547.fa.gz,90.16628801983043,NA,NA,NA,NA,NA,1192_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.476.fa.gz,94.65396733931765,NA,NA,NA,NA,NA,1193_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.128.fa.gz,87.62974446605806,NA,NA,NA,NA,NA,1194_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.68.fa.gz,53.300959926575096,NA,NA,NA,NA,NA,1195_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.265.fa.gz,93.13155577197672,NA,NA,NA,NA,NA,1196_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.355.fa.gz,62.467225359477304,NA,NA,NA,NA,NA,1197_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.390.fa.gz,45.69783180698044,NA,NA,NA,NA,NA,1198_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.356.fa.gz,99.4529056359906,NA,NA,NA,NA,NA,1199_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.47.fa.gz,97.07344616007678,NA,NA,NA,NA,NA,1200_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.516.fa.gz,94.94930313742232,NA,NA,NA,NA,NA,1200_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.16.fa.gz,81.11053393479243,NA,NA,NA,NA,NA,1201_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.298.fa.gz,65.8751507641425,NA,NA,NA,NA,NA,1202_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.521.fa.gz,91.39050361289476,NA,NA,NA,NA,NA,1203_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.299.fa.gz,69.02457012272653,NA,NA,NA,NA,NA,1204_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.80.fa.gz,78.84707593889111,NA,NA,NA,NA,NA,1205_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.113.fa.gz,82.67955168974247,NA,NA,NA,NA,NA,1206_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.578.fa.gz,88.74732353472591,NA,NA,NA,NA,NA,1207_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.445.fa.gz,81.66259291066305,NA,NA,NA,NA,NA,1208_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.19.fa.gz,81.90178927582511,NA,NA,NA,NA,NA,1208_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.177.fa.gz,96.1689549056312,NA,NA,NA,NA,NA,1209_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.590.fa.gz,89.71834576328143,NA,NA,NA,NA,NA,1210_1,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.226.fa.gz,78.52194088065043,NA,NA,NA,NA,NA,1210_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.44.fa.gz,54.97069981405768,NA,NA,NA,NA,NA,1211_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.43.fa.gz,72.0403173513138,NA,NA,NA,NA,NA,1212_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.380.fa.gz,83.43907079601577,NA,NA,NA,NA,NA,1213_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.126.fa.gz,94.92443760207031,NA,NA,NA,NA,NA,1213_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.44.fa.gz,82.59816941012487,NA,NA,NA,NA,NA,1213_3,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.664.fa.gz,54.64825725934888,NA,NA,NA,NA,NA,1214_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.196.fa.gz,73.28625601994452,NA,NA,NA,NA,NA,1215_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.139.fa.gz,99.65202476532544,NA,NA,NA,NA,NA,1216_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.221.fa.gz,76.35835725606923,NA,NA,NA,NA,NA,1217_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.162.fa.gz,93.86932442038919,NA,NA,NA,NA,NA,1218_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.145.fa.gz,98.67304979928456,NA,NA,NA,NA,NA,1219_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.282.fa.gz,66.80594800346907,NA,NA,NA,NA,NA,1220_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.553.fa.gz,98.55294905063542,NA,NA,NA,NA,NA,1220_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.3.fa.gz,98.79065854395037,NA,NA,NA,NA,NA,1221_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.33.fa.gz,94.38450346480104,NA,NA,NA,NA,NA,1222_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.131.fa.gz,82.01662281339256,NA,NA,NA,NA,NA,1223_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.283.fa.gz,88.04531039894363,NA,NA,NA,NA,NA,1224_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.213.fa.gz,89.12857489735849,NA,NA,NA,NA,NA,1225_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.445.fa.gz,95.07376916525642,NA,NA,NA,NA,NA,1226_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.414.fa.gz,94.50029994463388,NA,NA,NA,NA,NA,1227_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.243.fa.gz,90.89554474731258,NA,NA,NA,NA,NA,1228_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.18.fa.gz,40.93665631997743,NA,NA,NA,NA,NA,1229_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.102.fa.gz,76.08294933072052,NA,NA,NA,NA,NA,1230_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.117.fa.gz,86.45651968562548,NA,NA,NA,NA,NA,1231_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.162.fa.gz,95.9865467536912,NA,NA,NA,NA,NA,1232_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.244.fa.gz,95.52968286883959,NA,NA,NA,NA,NA,1233_1,NA,NA,2,98.87,98.87,NA,NA
EHA05415_bin.94.fa.gz,76.38120418364744,NA,NA,NA,NA,NA,1234_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.135.fa.gz,92.41843958763997,NA,NA,NA,NA,NA,1235_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.194.fa.gz,97.04401814172712,NA,NA,NA,NA,NA,1236_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.302.fa.gz,89.87566503860668,NA,NA,NA,NA,NA,1236_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.157.fa.gz,71.25214018802353,NA,NA,NA,NA,NA,1237_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.266.fa.gz,71.35205184895563,NA,NA,NA,NA,NA,1238_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.70.fa.gz,87.45152470580831,NA,NA,NA,NA,NA,1239_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.293.fa.gz,92.90057865894028,NA,NA,NA,NA,NA,1240_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.95.fa.gz,91.35118212473157,NA,NA,NA,NA,NA,1241_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.105.fa.gz,69.47307549079814,NA,NA,NA,NA,NA,1242_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.443.fa.gz,90.64531385585529,NA,NA,NA,NA,NA,1243_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.93.fa.gz,97.77473567605128,NA,NA,NA,NA,NA,1244_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.32.fa.gz,58.66780400925894,NA,NA,NA,NA,NA,1245_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.274.fa.gz,78.10192500192339,NA,NA,NA,NA,NA,1246_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.394.fa.gz,72.19081236726701,NA,NA,NA,NA,NA,1247_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.441.fa.gz,81.8764656980647,NA,NA,NA,NA,NA,1248_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.178.fa.gz,83.17886985896003,NA,NA,NA,NA,NA,1248_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.195.fa.gz,80.56252178696529,NA,NA,NA,NA,NA,1249_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.3.fa.gz,84.8500579375948,NA,NA,NA,NA,NA,1249_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.440.fa.gz,98.96961373932741,NA,NA,NA,NA,NA,1250_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.501.fa.gz,98.16420308860829,NA,NA,NA,NA,NA,1251_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.354.fa.gz,89.44781838315296,NA,NA,NA,NA,NA,1251_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.265.fa.gz,91.12754510769605,NA,NA,NA,NA,NA,1252_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.88.fa.gz,97.65911294680694,NA,NA,NA,NA,NA,1253_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.238.fa.gz,86.9454734743365,NA,NA,NA,NA,NA,1254_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.210.fa.gz,86.86506800199835,NA,NA,NA,NA,NA,1255_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.66.fa.gz,63.04341933622573,NA,NA,NA,NA,NA,1256_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.22.fa.gz,95.03395698677868,NA,NA,NA,NA,NA,1257_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.570.fa.gz,77.38036246891298,NA,NA,NA,NA,NA,1258_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.321.fa.gz,93.4939581663208,NA,NA,NA,NA,NA,1259_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.212.fa.gz,97.59421820720844,NA,NA,NA,NA,NA,1260_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.11.fa.gz,92.48749553350076,NA,NA,NA,NA,NA,1261_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.141.fa.gz,81.5297513285437,NA,NA,NA,NA,NA,1262_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.412.fa.gz,69.9719684933493,NA,NA,NA,NA,NA,1263_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.500.fa.gz,26.615418882496343,NA,NA,NA,NA,NA,1264_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.73.fa.gz,56.67853011418681,NA,NA,NA,NA,NA,1265_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.150.fa.gz,67.40102743407813,NA,NA,NA,NA,NA,1266_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.602.fa.gz,58.491052400446435,NA,NA,NA,NA,NA,1267_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.242.fa.gz,86.09212497562048,NA,NA,NA,NA,NA,1268_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.474.fa.gz,72.65564478653228,NA,NA,NA,NA,NA,1269_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.322.fa.gz,82.72924204764152,NA,NA,NA,NA,NA,1270_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.545.fa.gz,66.54641809056712,NA,NA,NA,NA,NA,1271_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.45.fa.gz,98.79575147638526,NA,NA,NA,NA,NA,1272_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.554.fa.gz,83.24689997273954,NA,NA,NA,NA,NA,1272_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.397.fa.gz,79.2801259624499,NA,NA,NA,NA,NA,1273_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.372.fa.gz,78.72018418992877,NA,NA,NA,NA,NA,1274_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.323.fa.gz,53.939180783027574,NA,NA,NA,NA,NA,1275_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.577.fa.gz,94.78603546363205,NA,NA,NA,NA,NA,1276_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.212.fa.gz,81.75991353156034,NA,NA,NA,NA,NA,1277_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.578.fa.gz,79.6093541188225,NA,NA,NA,NA,NA,1278_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.159.fa.gz,82.2761880776263,NA,NA,NA,NA,NA,1279_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.539.fa.gz,90.56637554125506,NA,NA,NA,NA,NA,1279_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.243.fa.gz,97.94980230604631,NA,NA,NA,NA,NA,1280_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.289.fa.gz,74.54404469023305,NA,NA,NA,NA,NA,1281_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.431.fa.gz,65.10261171242907,NA,NA,NA,NA,NA,1282_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.360.fa.gz,81.29617175537166,NA,NA,NA,NA,NA,1283_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.236.fa.gz,77.4388871335522,NA,NA,NA,NA,NA,1284_0,NA,NA,1,NA,NA,NA,NA
