genome,location,length
EHA05415_bin.42.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.42.fa.gz,1655812
EHA05415_bin.430.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.430.fa.gz,1061269
EHA05415_bin.431.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.431.fa.gz,1667066
EHA05415_bin.432.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.432.fa.gz,949154
EHA05415_bin.433.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.433.fa.gz,2346839
EHA05415_bin.434.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.434.fa.gz,1327815
EHA05415_bin.436.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.436.fa.gz,1460947
EHA05415_bin.437.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.437.fa.gz,1408408
EHA05415_bin.439.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.439.fa.gz,2113308
EHA05415_bin.43.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.43.fa.gz,1268484
EHA05415_bin.440.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.440.fa.gz,1469795
EHA05415_bin.443.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.443.fa.gz,1304378
EHA05415_bin.444.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.444.fa.gz,1834428
EHA05415_bin.445.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.445.fa.gz,3116770
EHA05415_bin.446.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.446.fa.gz,1858727
EHA05415_bin.447.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.447.fa.gz,1570600
EHA05415_bin.448.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.448.fa.gz,2523251
EHA05415_bin.44.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.44.fa.gz,2065013
EHA05415_bin.450.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.450.fa.gz,1758502
EHA05415_bin.451.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.451.fa.gz,2220823
EHA05415_bin.452.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.452.fa.gz,1698027
EHA05415_bin.453.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.453.fa.gz,1621110
EHA05415_bin.455.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.455.fa.gz,1825874
EHA05415_bin.456.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.456.fa.gz,1064367
EHA05415_bin.457.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.457.fa.gz,1990755
EHA05415_bin.458.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.458.fa.gz,1442995
EHA05415_bin.45.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.45.fa.gz,2880686
EHA05415_bin.461.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.461.fa.gz,1759143
EHA05415_bin.462.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.462.fa.gz,1278800
EHA05415_bin.463.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.463.fa.gz,878998
EHA05415_bin.46.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.46.fa.gz,1772930
EHA05415_bin.47.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.47.fa.gz,1546826
EHA05415_bin.483.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.483.fa.gz,1118441
EHA05415_bin.49.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.49.fa.gz,3920668
EHA05415_bin.50.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.50.fa.gz,2955421
EHA05415_bin.54.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.54.fa.gz,2843126
EHA05415_bin.56.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.56.fa.gz,3373585
EHA05415_bin.61.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.61.fa.gz,1210384
EHA05415_bin.63.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.63.fa.gz,1772285
EHA05415_bin.66.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.66.fa.gz,2217548
EHA05415_bin.68.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.68.fa.gz,2132048
EHA05415_bin.6.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.6.fa.gz,1259807
EHA05415_bin.70.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.70.fa.gz,2582967
EHA05415_bin.71.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.71.fa.gz,2311117
EHA05415_bin.72.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.72.fa.gz,2508080
EHA05415_bin.73.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.73.fa.gz,1540459
EHA05415_bin.74.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.74.fa.gz,1360523
EHA05415_bin.76.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.76.fa.gz,1774860
EHA05415_bin.77.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.77.fa.gz,1695199
EHA05415_bin.78.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.78.fa.gz,1447520
EHA05415_bin.79.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.79.fa.gz,1333314
EHA05415_bin.7.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.7.fa.gz,1333619
EHA05415_bin.81.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.81.fa.gz,1989132
EHA05415_bin.83.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.83.fa.gz,1772040
EHA05415_bin.84.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.84.fa.gz,1255304
EHA05415_bin.85.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.85.fa.gz,2970869
EHA05415_bin.87.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.87.fa.gz,1262229
EHA05415_bin.88.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.88.fa.gz,1253199
EHA05415_bin.89.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.89.fa.gz,1588956
EHA05415_bin.90.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.90.fa.gz,1242611
EHA05415_bin.91.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.91.fa.gz,1980492
EHA05415_bin.93.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.93.fa.gz,1944713
EHA05415_bin.94.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.94.fa.gz,1828022
EHA05415_bin.95.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.95.fa.gz,2205512
EHA05415_bin.96.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.96.fa.gz,2022450
EHA05415_bin.97.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.97.fa.gz,2337388
EHA05415_bin.98.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.98.fa.gz,1698744
EHA05415_bin.99.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.99.fa.gz,1424196
EHA05415_bin.9.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.9.fa.gz,2192982
nhnw_bin.100.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.100.fa.gz,2729438
nhnw_bin.101.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.101.fa.gz,1972264
nhnw_bin.102.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.102.fa.gz,4258712
nhnw_bin.103.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.103.fa.gz,2168603
nhnw_bin.104.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.104.fa.gz,2593463
nhnw_bin.105.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.105.fa.gz,1781280
nhnw_bin.106.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.106.fa.gz,1769531
nhnw_bin.107.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.107.fa.gz,2297051
nhnw_bin.108.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.108.fa.gz,1646455
nhnw_bin.109.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.109.fa.gz,1975684
nhnw_bin.10.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.10.fa.gz,1679543
nhnw_bin.110.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.110.fa.gz,3690080
nhnw_bin.111.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.111.fa.gz,2473132
nhnw_bin.112.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.112.fa.gz,1926870
nhnw_bin.113.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.113.fa.gz,3411865
nhnw_bin.114.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.114.fa.gz,1731034
nhnw_bin.115.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.115.fa.gz,3419414
nhnw_bin.116.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.116.fa.gz,1640452
nhnw_bin.117.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.117.fa.gz,1741477
nhnw_bin.118.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.118.fa.gz,2287501
nhnw_bin.119.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.119.fa.gz,2408660
nhnw_bin.11.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.11.fa.gz,2113265
nhnw_bin.120.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.120.fa.gz,1252293
nhnw_bin.121.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.121.fa.gz,1470042
nhnw_bin.122.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.122.fa.gz,1524599
nhnw_bin.123.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.123.fa.gz,1524133
nhnw_bin.124.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.124.fa.gz,2322430
nhnw_bin.125.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.125.fa.gz,2021667
nhnw_bin.126.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.126.fa.gz,2256532
nhnw_bin.127.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.127.fa.gz,1987886
nhnw_bin.128.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.128.fa.gz,1639356
nhnw_bin.129.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.129.fa.gz,1219718
nhnw_bin.12.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.12.fa.gz,1601953
nhnw_bin.130.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.130.fa.gz,1576002
nhnw_bin.131.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.131.fa.gz,1295303
nhnw_bin.132.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.132.fa.gz,2446881
nhnw_bin.133.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.133.fa.gz,2841627
nhnw_bin.134.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.134.fa.gz,2627148
nhnw_bin.135.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.135.fa.gz,1977223
nhnw_bin.136.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.136.fa.gz,2345983
nhnw_bin.137.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.137.fa.gz,2356509
nhnw_bin.138.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.138.fa.gz,2416566
nhnw_bin.139.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.139.fa.gz,2953201
nhnw_bin.13.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.13.fa.gz,2222995
nhnw_bin.140.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.140.fa.gz,3424061
nhnw_bin.141.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.141.fa.gz,1907699
nhnw_bin.142.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.142.fa.gz,2352106
nhnw_bin.143.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.143.fa.gz,1668860
nhnw_bin.144.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.144.fa.gz,1795410
nhnw_bin.145.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.145.fa.gz,2716974
nhnw_bin.146.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.146.fa.gz,1129957
nhnw_bin.147.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.147.fa.gz,1401478
nhnw_bin.148.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.148.fa.gz,1723012
nhnw_bin.149.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.149.fa.gz,1884257
nhnw_bin.14.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.14.fa.gz,1303963
nhnw_bin.150.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.150.fa.gz,2245863
nhnw_bin.151.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.151.fa.gz,1651886
nhnw_bin.152.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.152.fa.gz,2693361
nhnw_bin.153.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.153.fa.gz,3100179
nhnw_bin.154.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.154.fa.gz,1796867
nhnw_bin.155.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.155.fa.gz,2133557
nhnw_bin.156.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.156.fa.gz,1841217
nhnw_bin.157.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.157.fa.gz,1986058
nhnw_bin.158.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.158.fa.gz,1813599
nhnw_bin.159.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.159.fa.gz,2360760
nhnw_bin.15.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.15.fa.gz,1825910
nhnw_bin.160.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/nhnw_bin.160.fa.gz,1771532
